seqnames	start	end	gene
3	194089973	194090972	LRRC15
3	194188469	194189468	ATP13A3
3	194207368	194208367	LINC00884
3	194304496	194305495	TMEM44-AS1
3	194353651	194354650	TMEM44
3	194406121	194407120	FAM43A
3	194428649	194429648	LINC01968
3	194814816	194815815	XXYLT1-AS1
3	194854810	194855809	MIR3137
3	194868099	194869098	XXYLT1-AS2
3	195269725	195270724	PPP1R2
3	195384409	195385408	SDHAP2
3	195425771	195426770	MIR570
3	195447252	195448251	MUC20
3	195538345	195539344	MUC4
3	195586776	195587775	LINC01983
3	195635381	195636380	TNK2
3	195608767	195609766	MIR6829
3	195634446	195635445	TNK2-AS1
3	195663092	195664091	LOC105374297
3	195808533	195809532	TFRC
3	195869006	195870005	LINC00885
3	195937809	195938808	ZDHHC19
3	196014124	196015123	PCYT1A
3	196044666	196045665	TCTEX1D2
3	196064792	196065791	TM4SF19-TCTEX1D2
3	196044702	196045701	TM4SF19-AS1
3	196064792	196065791	TM4SF19
3	196157755	196158754	UBXN7-AS1
3	196241738	196242737	SMCO1
3	196295046	196296045	WDR53
3	196295224	196296223	FBXO45
3	196358959	196359958	LINC01063
3	196366066	196367065	NRROS
3	196438666	196439665	CEP19
3	196438744	196439743	PIGX
3	196668965	196669964	NCBP2
3	196668993	196669992	NCBP2-AS2
3	196695243	196696242	PIGZ
3	196729276	196730275	MELTF-AS1
3	197020320	197021319	MIR4797
3	197024617	197025616	DLG1-AS1
3	197236033	197237032	LINC02012
3	197354253	197355252	LOC220729
3	197476071	197477070	RUBCN
3	197400948	197401947	MIR922
3	197475923	197476922	FYTTD1
3	197676551	197677550	RPL35A
3	197686570	197687569	LMLN
3	197765839	197766838	LMLN-AS1
3	197878736	197879735	FAM157A
4	8441953	8442952	ACOX3
4	16899933	16900932	LDB2
4	25161793	25162792	SEPSECS-AS1
4	41936636	41937635	TMEM33
4	83933595	83934594	LIN54
4	91048183	91049182	CCSER1
4	109089613	109090612	LEF1
4	142557248	142558247	IL15
4	168155242	168156241	SPOCK3
4	2243392	2244391	POLN
4	3075907	3076906	HTT
4	4228122	4229121	OTOP1
4	5052743	5053742	STK32B
4	6271076	6272075	WFS1
4	7193873	7194872	SORCS2
4	14889294	14890293	LINC00504
4	15704072	15705071	BST1
4	17811935	17812934	NCAPG
4	21949875	21950874	KCNIP4
4	24473953	24474952	PPARGC1A
4	27218600	27219599	LOC101929199
4	39979077	39980076	PDS5A
4	41216136	41217135	APBB2
4	42894782	42895781	GRXCR1
4	47032794	47033793	GABRB1
4	48271315	48272314	TEC
4	53525003	53526002	USP46
4	55523594	55524593	KIT
4	62066473	62067472	ADGRL3
4	69215336	69216335	YTHDC1
4	71295708	71296707	MUC7
4	72052502	72053501	SLC4A4
4	73434017	73435016	ADAMTS3
4	74485849	74486848	RASSF6
4	76555225	76556224	CDKL2
4	77355752	77356751	SHROOM3
4	78740045	78741044	CNOT6L
4	81256373	81257372	C4orf22
4	85219823	85220822	LOC101928978
4	87373784	87374783	MAPK10
4	89151975	89152974	ABCG2
4	90228662	90229661	GPRIN3
4	93225049	93226048	GRID2
4	95372507	95373506	PDLIM5
4	96469862	96470861	UNC5C
4	99063892	99064891	STPG2
4	102711263	102712262	BANK1
4	103789634	103790633	CISD2
4	103940397	103941396	SLC9B1
4	110223300	110224299	COL25A1
4	113217998	113218997	ALPK1
4	113738738	113739737	ANK2
4	118349053	118350052	LINC01378
4	119512398	119513397	LOC729218
4	121843522	121844521	PRDM5
4	122686056	122687055	TMEM155
4	124573439	124574438	LINC01091
4	130014328	130015327	C4orf33
4	141676972	141677971	TBC1D9
4	143767189	143768188	INPP4B
4	146859613	146860612	ZNF827
4	147866539	147867538	TTC29
4	148652952	148653951	ARHGAP10
4	152148683	152149682	SH3D19
4	154073769	154074768	TRIM2
4	163084687	163085686	FSTL5
4	165303908	165304907	MARCH1
4	170947082	170948081	MFAP3L
4	171961252	171962251	LOC100506122
4	172734074	172735073	GALNTL6
4	174090304	174091303	LOC101930370
4	175141050	175142049	LOC101928509
4	178230490	178231489	NEIL3
4	183164083	183165082	TENM3
4	185570266	185571265	PRIMPOL
4	186877371	186878370	SORBS2
4	123857	124856	ZNF718
4	492488	493487	PIGG
4	618862	619861	PDE6B
4	819446	820445	CPLX1
4	925679	926678	GAK
4	1202251	1203250	SPON2
4	1283138	1284137	MAEA
4	1713969	1714968	SLBP
4	1857475	1858474	LETM1
4	1872622	1873621	NSD2
4	2419871	2420870	ZFYVE28
4	2470294	2471293	RNF4
4	2757604	2758603	TNIP2
4	2845083	2846082	ADD1
4	2964842	2965841	GRK4
4	3315373	3316372	RGS12
4	4543574	4544573	STX18
4	4543357	4544356	STX18-AS1
4	4845663	4846662	LINC01396
4	4922034	4923033	LOC101928306
4	5710776	5711775	EVC2
4	5712423	5713422	EVC
4	6201819	6202818	JAKMIP1
4	6564828	6565827	PPP2R2C
4	6783958	6784957	KIAA0232
4	6910670	6911669	TBC1D14
4	7941154	7942153	AFAP1
4	8160060	8161059	ABLIM2
4	10041373	10042372	SLC2A9
4	10118074	10119073	WDR1
4	10685887	10686886	CLNK
4	11430038	11431037	HS3ST1
4	13656302	13657301	LINC01182
4	15003170	15004169	CPEB2-AS1
4	15429039	15430038	LOC101929095
4	15470988	15471987	CC2D2A
4	16085124	16086123	PROM1
4	16227785	16228784	TAPT1-AS1
4	17782636	17783635	FAM184B
4	18022999	18023998	LCORL
4	20253027	20254026	SLIT2
4	20697404	20698403	PACRGL
4	22517178	22518177	ADGRA3
4	22694036	22695035	GBA3
4	24981327	24982326	CCDC149
4	25570469	25571468	LOC101929161
4	25864718	25865717	SEL1L3
4	26320831	26321830	RBPJ
4	26585045	26586044	TBC1D19
4	26861812	26862811	STIM2
4	30721536	30722535	PCDH7
4	31172265	31173264	LOC102723778
4	31998500	31999499	LOC102723828
4	34041016	34042015	LOC101928622
4	36245480	36246479	ARAP2
4	36282736	36283735	DTHD1
4	37246189	37247188	NWD2
4	37455051	37456050	C4orf19
4	37687500	37688499	RELL1
4	37892204	37893203	TBC1D1
4	38665750	38666749	KLF3-AS1
4	38665289	38666288	KLF3
4	38868853	38869852	FAM114A1
4	39045950	39046949	KLHL5
4	39183523	39184522	WDR19
4	39367502	39368501	RFC1
4	39407972	39408971	KLB
4	39528958	39529957	UGDH-AS1
4	39640119	39641118	SMIM14
4	39699163	39700162	UBE2K
4	40058023	40059022	N4BP2
4	40192130	40193129	RHOH
4	40631384	40632383	RBM47
4	40751413	40752412	NSUN7
4	41361123	41362122	LIMCH1
4	41992022	41993021	SLC30A9
4	42392786	42393785	LOC105374428
4	42658623	42659622	ATP8A1
4	44450325	44451324	KCTD8
4	44679911	44680910	GUF1
4	46391586	46392585	GABRA2
4	46910753	46911752	COX7B2
4	46995925	46996924	GABRA4
4	47486909	47487908	ATP10D
4	47839624	47840623	CORIN
4	47832861	47833860	LOC101927179
4	47915743	47916742	LOC101927157
4	48014462	48015461	CNGA1
4	48135774	48136773	TXK
4	48343112	48344111	SLAIN2
4	48781817	48782816	FRYL
4	48908346	48909345	OCIAD2
4	48987764	48988763	CWH43
4	52916996	52917995	SPATA18
4	54231743	54232742	SCFD2
4	54243319	54244318	FIP1L1
4	54457254	54458253	LNX1
4	54930316	54931315	CHIC2
4	55991263	55992262	KDR
4	56211887	56212886	SRD5A3
4	56412577	56413576	CLOCK
4	56502366	56503365	NMU
4	56719315	56720314	EXOC1
4	56814473	56815472	CEP135
4	57035860	57036859	KIAA1211
4	57301303	57302302	PPAT
4	57396274	57397273	THEGL
4	57547373	57548372	HOPX
4	57976052	57977051	IGFBP7
4	57975427	57976426	IGFBP7-AS1
4	58291537	58292536	LOC101928851
4	59849499	59850498	LOC105377247
4	65274679	65275678	TECRL
4	65869719	65870718	LOC401134
4	66535714	66536713	EPHA5
4	68566390	68567389	UBA6
4	68828733	68829732	TMPRSS11A
4	68995088	68996087	TMPRSS11F
4	69047509	69048508	FTLP10
4	69083299	69084298	TMPRSS11BNL
4	69312666	69313665	TMPRSS11E
4	70391233	70392232	UGT2B4
4	70518468	70519467	UGT2A1
4	71705128	71706127	GRSF1
4	71767556	71768555	MOB1B
4	72670738	72671737	GC
4	72897020	72898019	NPFFR2
4	73934977	73935976	COX18
4	74124016	74125015	ANKRD17
4	74301435	74302434	AFP
4	75023324	75024323	MTHFD2L
4	75230359	75231358	EREG
4	75857784	75858783	PARM1
4	75895073	75896072	LOC100507388
4	76278785	76279784	LOC441025
4	76439385	76440384	RCHY1
4	76649205	76650204	USO1
4	76823182	76824181	PPEF2
4	76931832	76932831	ART3
4	77134692	77135691	FAM47E
4	77172352	77173351	FAM47E-STBD1
4	77996626	77997625	CCNI
4	78432406	78433405	CXCL13
4	78978223	78979222	FRAS1
4	79697031	79698030	BMP2K
4	79892401	79893400	LINC01088
4	80413246	80414245	LINC00989
4	80994127	80995126	ANTXR2
4	82135772	82136771	PRKG2
4	83351132	83352131	ENOPH1
4	83719511	83720510	SCD5
4	83821225	83822224	SEC31A
4	84035412	84036411	PLAC8
4	85887045	85888044	WDFY3
4	86395783	86396782	ARHGAP24
4	87514967	87515966	PTPN13
4	87855653	87856652	AFF1
4	88928298	88929297	PKD2
4	89205581	89206580	LOC105369192
4	89377767	89378766	HERC5
4	89513073	89514072	HERC3
4	89977847	89978846	FAM13A
4	90758948	90759947	SNCA
4	90815551	90816550	MMRN1
4	93197954	93198953	LNCPRESS2
4	95128258	95129257	SMARCAD1
4	95678627	95679626	BMPR1B
4	98287576	98288575	STPG2-AS1
4	99182026	99183025	RAP1GDS1
4	99579313	99580312	TSPAN5
4	100009440	100010439	ADH5
4	100009507	100010506	LOC100507053
4	100139904	100140903	ADH6
4	100273703	100274702	ADH1C
4	100484734	100485733	MTTP
4	100871150	100872149	LOC256880
4	101438751	101439750	EMCN
4	102268129	102269128	PPP3CA
4	103423144	103424143	LOC105377621
4	103681652	103682651	MANBA
4	104119067	104120066	CENPE
4	104640474	104641473	TACR3
4	105411621	105412620	LOC101929468
4	106067341	106068340	TET2
4	106273539	106274538	TET2-AS1
4	106394728	106395727	PPA2
4	106473276	106474275	ARHGEF38
4	106629440	106630439	GSTCD
4	106816096	106817095	NPNT
4	107237362	107238361	TBCK
4	107956954	107957953	DKK2
4	108745220	108746219	SGMS2
4	108852776	108853775	LOC101929595
4	108910369	108911368	HADH
4	109571240	109572239	OSTC
4	110223690	110224689	ZCCHC23
4	110354370	110355369	SEC24B
4	110480854	110481853	MCUB
4	110748649	110749648	RRH
4	110833539	110834538	EGF
4	111119321	111120320	ELOVL6
4	111396728	111397727	ENPEP
4	111562780	111563779	PITX2
4	113557652	113558651	ZGRF1
4	114682584	114683583	CAMK2D
4	116034533	116035532	NDST4
4	118954999	118955998	NDST3
4	119756852	119757851	SEC24D
4	119771342	119772341	SYNPO2
4	120056438	120057437	MYOZ2
4	120133281	120134280	USP53
4	120549482	120550481	PDE5A
4	122301682	122302681	QRFPR
4	122872410	122873409	TRPC3
4	123091257	123092256	KIAA1109
4	123299620	123300619	ADAD1
4	123539637	123540636	IL21-AS1
4	123843724	123844723	SPATA5
4	125479090	125480089	LOC101927087
4	126237066	126238065	FAT4
4	128553586	128554585	INTU
4	128702475	128703474	HSPA4L
4	128886640	128887639	MFSD8
4	128981920	128982919	LARP1B
4	129348670	129349669	LOC100507487
4	129730277	129731276	JADE1
4	130014263	130015262	SCLT1
4	130692134	130693133	LOC101927282
4	133511743	133512742	LINC01256
4	134069944	134070943	PCDH10
4	139009667	139010666	SLC7A11-AS1
4	139230364	139231363	LINC00499
4	139933301	139934300	LOC105377448
4	140097873	140098872	ELF2
4	140222175	140223174	NAA15
4	140374460	140375459	RAB33B
4	140586421	140587420	MGST2
4	141074734	141075733	MAML3
4	141177939	141178938	SCOC
4	142054117	142055116	RNF150
4	144257482	144258481	GAB1
4	144434115	144435114	SMARCA5
4	144621329	144622328	FREM3
4	144832983	144833982	LOC101927636
4	145566647	145567646	HHIP
4	146019194	146020193	ANAPC10
4	146402450	146403449	SMAD1
4	147442624	147443623	SLC10A7
4	149363173	149364172	NR3C2
4	150074946	150075945	LOC101927849
4	150998925	150999924	DCLK2
4	151936150	151937149	LRBA
4	152329897	152330896	FAM160A1
4	153455686	153456685	FBXW7
4	153700588	153701587	ARFIP1
4	153863634	153864633	FHDC1
4	154265300	154266299	MND1
4	154386997	154387996	KIAA0922
4	154680888	154681887	RNF175
4	155412378	155413377	DCHS2
4	155701923	155702922	RBM46
4	156587361	156588360	GUCY1A3
4	156786926	156787925	ASIC5
4	157892047	157893046	PDGFC
4	157996776	157997775	GLRB
4	158141235	158142234	GRIA2
4	159442365	159443364	RXFP1
4	159689646	159690645	FNIP2
4	159955834	159956833	C4orf45
4	165797639	165798638	APELA
4	166128269	166129268	KLHL2
4	166200676	166201675	GK3P
4	166299593	166300592	CPE
4	166793909	166794908	TLL1
4	169013187	169014186	ANXA10
4	169239459	169240458	DDX60
4	169401166	169402165	DDX60L
4	169417716	169418715	PALLD
4	170191750	170192749	SH3RF1
4	170533279	170534278	NEK1
4	170678594	170679593	HPF1
4	171147241	171148240	LINC01612
4	174089403	174090402	GALNT7
4	174439890	174440889	SCRG1
4	174451021	174452020	HAND2-AS1
4	175204554	175205553	CEP44
4	175749967	175750966	GLRA3
4	175752378	175753377	LOC101928551
4	175839008	175840007	ADAM29
4	176923343	176924342	GPM6A
4	176986484	176987483	WDR17
4	178649410	178650409	LINC01098
4	178828591	178829590	LINC01099
4	182079803	182080802	LINC00290
4	184019962	184020961	WWC2
4	184161288	184162287	WWC2-AS1
4	184425169	184426168	LOC389247
4	184718674	184719673	STOX2
4	185138615	185139614	ENPP6
4	185395227	185396226	IRF2
4	185746769	185747768	ACSL1
4	186124683	186125682	CFAP97
4	186124890	186125889	SNX25
4	186392414	186393413	CCDC110
4	187148124	187149123	KLKB1
4	187421713	187422712	F11-AS1
4	187644488	187645487	FAT1
4	188426268	188427267	LOC339975
4	188593296	188594295	LOC100506272
4	189376231	189377230	LINC01060
4	52678	53677	ZNF595
4	205888	206887	ZNF876P
4	298611	299610	ZNF732
4	331095	332094	ZNF141
4	343445	344444	MIR571
4	467499	468498	ABCA11P
4	492461	493460	ZNF721
4	667628	668627	ATP5I
4	671210	672209	MYL5
4	682731	683730	MFSD7
4	699029	700028	PCGF3
4	775137	776136	LOC100129917
4	925674	926673	TMEM175
4	966849	967848	DGKQ
4	986729	987728	SLC26A1
4	980284	981283	IDUA
4	1005109	1006108	FGFRL1
4	1106853	1107852	RNF212
4	1106926	1107925	LOC105374344
4	1116453	1117452	TMED11P
4	1202251	1203250	LOC100130872
4	1203407	1204406	CTBP1-AS
4	1242409	1243408	CTBP1
4	1242727	1243726	CTBP1-AS2
4	1340553	1341552	UVSSA
4	1384839	1385838	CRIPAK
4	1399731	1400730	NKX1-1
4	1685541	1686540	FAM53A
4	1722585	1723584	TMEM129
4	1722716	1723715	TACC3
4	1794538	1795537	FGFR3
4	1975862	1976861	SCARNA22
4	2010463	2011462	NELFA
4	1987705	1988704	MIR943
4	2043219	2044218	C4orf48
4	2060738	2061737	NAT8L
4	2243392	2244391	HAUS3
4	2263240	2264239	MXD4
4	2251384	2252383	MIR4800
4	2420171	2421170	CFAP99
4	2626658	2627657	FAM193A
4	2794249	2795248	SH3BP2
4	2936087	2937086	MFSD10
4	2936772	2937771	NOP14-AS1
4	2964734	2965733	NOP14
4	3075742	3076741	HTT-AS
4	3245595	3246594	MSANTD1
4	3443159	3444158	HGFAC
4	3464532	3465531	DOK7
4	3533725	3534724	LRPAP1
4	3578095	3579094	LINC00955
4	3679083	3680082	LOC100133461
4	3767795	3768794	ADRA2C
4	3956656	3957655	FAM86EP
4	4249470	4250469	TMEM128
4	4291397	4292396	LYAR
4	4291423	4292422	ZBTB49
4	4387482	4388481	NSG1
4	4482928	4483927	STX18-IT1
4	4762986	4763985	LOC101928279
4	4860891	4861890	MSX1
4	5020698	5021697	CYTL1
4	5525795	5526794	LINC01587
4	5894311	5895310	CRMP1
4	5924556	5925555	MIR378D1
4	6201959	6202958	LOC285484
4	6576400	6577399	MAN2B2
4	6641317	6642316	MRFAP1
4	6675109	6676108	LOC105374366
4	6675320	6676319	LOC93622
4	6695065	6696064	S100P
4	6711107	6712106	MRFAP1L1
4	6717341	6718340	BLOC1S4
4	7047459	7048458	LOC100129931
4	7044229	7045228	CCDC96
4	7044655	7045654	TADA2B
4	7069438	7070437	GRPEL1
4	7104604	7105603	FLJ36777
4	7311676	7312675	MIR4798
4	7436201	7437200	PSAPL1
4	7461254	7462253	MIR4274
4	7755316	7756315	AFAP1-AS1
4	7940227	7941226	LOC389199
4	8006609	8007608	MIR95
4	8200470	8201469	SH3TC1
4	8270991	8271990	HTRA3
4	8442031	8443030	TRMT44
4	8581463	8582462	GPR78
4	8593886	8594885	CPZ
4	8873044	8874043	HMX1
4	9211882	9212881	USP17L10
4	9216630	9217629	USP17L11
4	9221377	9222376	USP17L12
4	9226121	9227120	USP17L13
4	9235610	9236609	USP17L15
4	9245104	9246103	USP17L17
4	9249855	9250854	USP17L18
4	9254603	9255602	USP17L19
4	9259349	9260348	USP17L20
4	9264097	9265096	USP17L21
4	9268844	9269843	USP17L22
4	9326390	9327389	USP17L24
4	9331136	9332135	USP17L25
4	9335883	9336882	USP17L26
4	9340628	9341627	USP17L5
4	9345373	9346372	USP17L27
4	9350118	9351117	USP17L28
4	9354863	9355862	USP17L29
4	9359607	9360606	USP17L9P
4	9364354	9365353	USP17L30
4	9369099	9370098	USP17L6P
4	9445759	9446758	DEFB131
4	9557438	9558437	MIR548I2
4	9782757	9783756	DRD5
4	10079817	10080816	MIR3138
4	10458533	10459532	ZNF518B
4	11369950	11370949	MIR572
4	12224574	12225573	LOC101929019
4	13485490	13486489	RAB28
4	13532542	13533541	LINC01097
4	13545615	13546614	NKX3-2
4	13548949	13549948	LINC01096
4	13628829	13629828	BOD1L1
4	13628988	13629987	MIR5091
4	14113091	14114090	LINC01085
4	15003797	15004796	CPEB2
4	15341059	15342058	C1QTNF7
4	15656536	15657535	FBXL5
4	15682851	15683850	FAM200B
4	15779387	15780386	CD38
4	15939864	15940863	FGFBP1
4	15964360	15965359	FGFBP2
4	16227662	16228661	TAPT1
4	17187181	17188180	LOC101929123
4	17513358	17514357	QDPR
4	17516287	17517286	CLRN2
4	17578426	17579425	LAP3
4	17615750	17616749	MED28
4	17811882	17812881	DCAF16
4	20393311	20394310	SLIT2-IT1
4	20529397	20530396	MIR218-1
4	21465882	21466881	MIR7978
4	21583218	21584217	LOC105374516
4	21854312	21855311	KCNIP4-IT1
4	22340790	22341789	LOC100505912
4	24521414	24522413	MIR573
4	24585685	24586684	DHX15
4	24796584	24797583	SOD3
4	25031915	25032914	LGI2
4	25161705	25162704	SEPSECS
4	25235152	25236151	PI4K2B
4	25313895	25314894	ZCCHC4
4	25378347	25379346	ANAPC4
4	25656934	25657933	SLC34A2
4	25915313	25916312	SMIM20
4	26491543	26492542	CCKAR
4	26861722	26862721	LOC105374546
4	28820703	28821702	MIR4275
4	32023545	32024544	LOC105377651
4	32352159	32353158	LOC101927363
4	36245237	36246236	LOC439933
4	36427551	36428550	MIR1255B1
4	37002900	37003899	LOC100508631
4	37243114	37244113	MIR4801
4	37827781	37828780	PGM2
4	37961555	37962554	PTTG2
4	38524302	38525301	LINC01258
4	38784112	38785111	TLR10
4	38805913	38806912	TLR1
4	38857939	38858938	TLR6
4	38869152	38870151	MIR574
4	39033542	39034541	TMEM156
4	39413029	39414028	MIR5591
4	39460069	39461068	RPL9
4	39460143	39461142	LIAS
4	39481374	39482373	LOC401127
4	39528719	39529718	UGDH
4	40058320	40059319	LOC344967
4	40308701	40309700	LOC101060498
4	40336845	40337844	CHRNA9
4	40503637	40504636	MIR4802
4	41258245	41259244	UCHL1-AS1
4	41258397	41259396	UCHL1
4	41750488	41751487	PHOX2B
4	41884129	41885128	LINC00682
4	41983212	41984211	DCAF4L1
4	42154396	42155395	BEND4
4	42399355	42400354	SHISA3
4	44018377	44019376	LVCAT1
4	44653159	44654158	YIPF7
4	44728152	44729151	GNPDA2
4	46125583	46126582	GABRG1
4	47465248	47466247	COMMD8
4	47654185	47655184	MIR8053
4	47916185	47917184	NFXL1
4	48018288	48019287	NIPAL1
4	48484859	48485858	SLC10A4
4	48491768	48492767	ZAR1
4	48832559	48833558	OCIAD1
4	52708665	52709664	DCUN1D4
4	52885978	52886977	LRRC66
4	52903986	52904985	SGCB
4	53525072	53526071	USP46-AS1
4	53578060	53579059	DANCR
4	53578348	53579347	MIR4449
4	53578915	53579914	SNORA26
4	53617308	53618307	ERVMER34-1
4	53655660	53656659	LINC01618
4	53727994	53728993	RASL11B
4	54365743	54366742	LNX1-AS1
4	54458622	54459621	LNX1-AS2
4	54561567	54562566	LOC100506444
4	54852950	54853949	RPL21P44
4	54965747	54966746	GSX2
4	55094755	55095754	PDGFRA
4	55472799	55473798	LOC339978
4	56251248	56252247	SRD5A3-AS1
4	56261579	56262578	TMEM165
4	56457880	56458879	PDCL2
4	56685736	56686735	LOC644145
4	57253175	57254174	AASDH
4	57301414	57302413	PAICS
4	57333261	57334260	SRP72
4	57370874	57371873	ARL9
4	57687536	57688535	SPINK2
4	57773541	57774540	REST
4	57843327	57844326	NOA1
4	57844305	57845304	POLR2B
4	59401994	59402993	LOC105377671
4	59853373	59854372	LOC105377245
4	61787836	61788835	MIR548AG1
4	63026984	63027983	ADGRL3-AS1
4	66535178	66536177	EPHA5-AS1
4	67142041	67143040	MIR1269A
4	68287219	68288218	LOC101927237
4	68410757	68411756	CENPC
4	68423914	68424913	STAP1
4	68566495	68567494	UBA6-AS1
4	68621305	68622304	GNRHR
4	68749217	68750216	TMPRSS11D
4	68862658	68863657	TMPRSS11GP
4	68918725	68919724	LOC550113
4	68928516	68929515	SYT14P1
4	69110913	69111912	TMPRSS11B
4	69433746	69434745	UGT2B17
4	69535995	69536994	UGT2B15
4	69681210	69682209	UGT2B10
4	69817010	69818009	UGT2A3
4	69961691	69962690	UGT2B7
4	70047317	70048316	LOC105377267
4	70079950	70080949	UGT2B11
4	70145716	70146715	UGT2B28
4	70504861	70505860	UGT2A2
4	70625931	70626930	SULT1B1
4	70725371	70726370	SULT1E1
4	70796298	70797297	CSN1S1
4	70826230	70827229	CSN2
4	70861147	70862146	STATH
4	70893629	70894628	HTN3
4	70915631	70916630	HTN1
4	70932602	70933601	CSN1S2AP
4	70998820	70999819	CSN1S2BP
4	71019403	71020402	PRR27
4	71061743	71062742	ODAM
4	71091287	71092286	FDCSP
4	71107832	71108831	CSN3
4	71200170	71201169	CABS1
4	71225992	71226991	SMR3A
4	71248294	71249293	SMR3B
4	71263098	71264097	OPRPN
4	71383788	71384787	AMTN
4	71457474	71458473	AMBN
4	71493960	71494959	ENAM
4	71531849	71532848	JCHAIN
4	71553695	71554694	UTP3
4	71587058	71588057	RUFY3
4	71858764	71859763	DCK
4	74269455	74270454	ALB
4	74346961	74347960	AFM
4	74374019	74375018	LOC728040
4	74605722	74606721	CXCL8
4	74701772	74702771	CXCL6
4	74718512	74719511	PF4V1
4	74734608	74735607	CXCL1
4	74847342	74848341	PF4
4	74853408	74854407	PPBP
4	74863947	74864946	CXCL5
4	74903991	74904990	CXCL3
4	74920617	74921616	PPBPP2
4	74964498	74965497	CXCL2
4	75173686	75174685	EPGN
4	75310314	75311313	AREG
4	75719397	75720396	BTC
4	76439142	76440141	THAP6
4	76480757	76481756	C4orf26
4	76598168	76599167	G3BP2
4	76861667	76862666	NAAA
4	76911616	76912615	SDAD1
4	76901442	76902441	LOC101928809
4	76928177	76929176	CXCL9
4	76944190	76945189	CXCL10
4	76956851	76957850	CXCL11
4	77069169	77070168	NUP54
4	77134553	77135552	SCARB2
4	77226678	77227677	STBD1
4	77327959	77328958	CCDC158
4	77494220	77495219	MIR4450
4	77496203	77497202	MIR548AH
4	77818503	77819502	SOWAHB
4	77870366	77871365	SEPT11
4	78077856	78078855	CCNG2
4	78783304	78784303	MRPL1
4	79472241	79473240	ANXA3
4	79566647	79567646	LINC01094
4	79741405	79742404	MIR5096
4	79860083	79861082	PAQR3
4	80246672	80247671	NAA11
4	80328873	80329872	GK2
